CAGDP1 County and MSA gross domestic product (GDP) summary
CAGDP1 County and MSA gross domestic product (GDP) summary
Metropolitan Statistical Area
15260,"Brunswick, GA (Metropolitan Statistical Area)",4003632
15380,"Buffalo-Cheektowaga, NY (Metropolitan Statistical Area)",61297215
15500,"Burlington, NC (Metropolitan Statistical Area)",5699327
15540,"Burlington-South Burlington, VT (Metropolitan Statistical Area)",12795297
15680,"California-Lexington Park, MD (Metropolitan Statistical Area)",6902109
15940,"Canton-Massillon, OH (Metropolitan Statistical Area)",17360610
15980,"Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)",29515140
16020,"Cape Girardeau, MO-IL (Metropolitan Statistical Area)",4031645
16060,"Carbondale-Marion, IL (Metropolitan Statistical Area)",5271926
16180,"Carson City, NV (Metropolitan Statistical Area)",3411046
16220,"Casper, WY (Metropolitan Statistical Area)",5517511
16300,"Cedar Rapids, IA (Metropolitan Statistical Area)",16720848
16540,"Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)",5760570
16580,"Champaign-Urbana, IL (Metropolitan Statistical Area)",10496221
16620,"Charleston, WV (Metropolitan Statistical Area)",11764776
16700,"Charleston-North Charleston, SC (Metropolitan Statistical Area)",40076838
16740,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)",154912366
16820,"Charlottesville, VA (Metropolitan Statistical Area) *",12525065
16860,"Chattanooga, TN-GA (Metropolitan Statistical Area)",27202305
16940,"Cheyenne, WY (Metropolitan Statistical Area)",5516987
16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",626388990
17020,"Chico, CA (Metropolitan Statistical Area)",8658177
17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",136730231
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",11348125
17420,"Cleveland, TN (Metropolitan Statistical Area)",4303395
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",119911243
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",5874552
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",14299770
17820,"Colorado Springs, CO (Metropolitan Statistical Area)",34093877
17860,"Columbia, MO (Metropolitan Statistical Area)",9372598
17900,"Columbia, SC (Metropolitan Statistical Area)",38402891
17980,"Columbus, GA-AL (Metropolitan Statistical Area)",13131287
18020,"Columbus, IN (Metropolitan Statistical Area)",6041654
18140,"Columbus, OH (Metropolitan Statistical Area)",120326001
18580,"Corpus Christi, TX (Metropolitan Statistical Area)",21710152
18700,"Corvallis, OR (Metropolitan Statistical Area)",4270422
18880,"Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)",14089517
19060,"Cumberland, MD-WV (Metropolitan Statistical Area)",3493323
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",486572160
19140,"Dalton, GA (Metropolitan Statistical Area)",6416540
19180,"Danville, IL (Metropolitan Statistical Area)",3005642
19300,"Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)",7132205
19340,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)",19676631
19430,"Dayton-Kettering, OH (Metropolitan Statistical Area)",40258026
19460,"Decatur, AL (Metropolitan Statistical Area)",5628198
19500,"Decatur, IL (Metropolitan Statistical Area)",5954333
19660,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",19358796
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area) *",202972799
19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",47444348
19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",233889316
20020,"Dothan, AL (Metropolitan Statistical Area)",5875975
20100,"Dover, DE (Metropolitan Statistical Area)",7671807
20220,"Dubuque, IA (Metropolitan Statistical Area)",6074858
20260,"Duluth, MN-WI (Metropolitan Statistical Area)",13318207
20500,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",46578114
20700,"East Stroudsburg, PA (Metropolitan Statistical Area)",6838924
20740,"Eau Claire, WI (Metropolitan Statistical Area)",8625539
20940,"El Centro, CA (Metropolitan Statistical Area)",8320160
21060,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",5449145
21140,"Elkhart-Goshen, IN (Metropolitan Statistical Area)",14376780
21300,"Elmira, NY (Metropolitan Statistical Area)",3486977
21340,"El Paso, TX (Metropolitan Statistical Area)",30024319
21420,"Enid, OK (Metropolitan Statistical Area)",3148857
21500,"Erie, PA (Metropolitan Statistical Area)",10733930
21660,"Eugene-Springfield, OR (Metropolitan Statistical Area)",14566555
21780,"Evansville, IN-KY (Metropolitan Statistical Area)",17689111
21820,"Fairbanks, AK (Metropolitan Statistical Area)",5220901
22020,"Fargo, ND-MN (Metropolitan Statistical Area)",13773534
22140,"Farmington, NM (Metropolitan Statistical Area)",5663508
22180,"Fayetteville, NC (Metropolitan Statistical Area)",19054459
22220,"Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)",24961100
22380,"Flagstaff, AZ (Metropolitan Statistical Area)",6937843
22420,"Flint, MI (Metropolitan Statistical Area)",14975881
22500,"Florence, SC (Metropolitan Statistical Area)",8944200
22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",4708297
22540,"Fond du Lac, WI (Metropolitan Statistical Area)",4847417
22660,"Fort Collins, CO (Metropolitan Statistical Area)",18828593
22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)",8750168
23060,"Fort Wayne, IN (Metropolitan Statistical Area)",21216439
23420,"Fresno, CA (Metropolitan Statistical Area)",41883420
23460,"Gadsden, AL (Metropolitan Statistical Area)",2766052
23540,"Gainesville, FL (Metropolitan Statistical Area)",13800360
23580,"Gainesville, GA (Metropolitan Statistical Area)",10114583
23900,"Gettysburg, PA (Metropolitan Statistical Area)",3530565
24020,"Glens Falls, NY (Metropolitan Statistical Area)",6014094
24140,"Goldsboro, NC (Metropolitan Statistical Area)",4535725
24220,"Grand Forks, ND-MN (Metropolitan Statistical Area)",4926608
24260,"Grand Island, NE (Metropolitan Statistical Area)",3857686
24300,"Grand Junction, CO (Metropolitan Statistical Area)",6066610
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",55127053
24420,"Grants Pass, OR (Metropolitan Statistical Area)",2677430
24500,"Great Falls, MT (Metropolitan Statistical Area)",3365495
24540,"Greeley, CO (Metropolitan Statistical Area) *",24309629
24580,"Green Bay, WI (Metropolitan Statistical Area)",18831297
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",37071995
24780,"Greenville, NC (Metropolitan Statistical Area)",8460865
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",41603862
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",16385443
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",10206320
25220,"Hammond, LA (Metropolitan Statistical Area)",3923960
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",6096491
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",36735308
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",7389201
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",92668001
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",5582132
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",13449985
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",8465925
25980,"Hinesville, GA (Metropolitan Statistical Area)",3463254
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",3852548
26300,"Hot Springs, AR (Metropolitan Statistical Area)",3065063
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",8852403
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",465337054
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",15062647
26620,"Huntsville, AL (Metropolitan Statistical Area)",27313289
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",7594402
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",129069197
26980,"Iowa City, IA (Metropolitan Statistical Area)",9740577
27060,"Ithaca, NY (Metropolitan Statistical Area)",5691700
27100,"Jackson, MI (Metropolitan Statistical Area)",6036438
27140,"Jackson, MS (Metropolitan Statistical Area)",24720746
27180,"Jackson, TN (Metropolitan Statistical Area)",7617437
27260,"Jacksonville, FL (Metropolitan Statistical Area)",77187561
27340,"Jacksonville, NC (Metropolitan Statistical Area)",7622759
27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)",6837213
27620,"Jefferson City, MO (Metropolitan Statistical Area)",7319077
27740,"Johnson City, TN (Metropolitan Statistical Area)",6862142
27780,"Johnstown, PA (Metropolitan Statistical Area)",4341581
27860,"Jonesboro, AR (Metropolitan Statistical Area)",4882703
27900,"Joplin, MO (Metropolitan Statistical Area)",6939929
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",9209126
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",12781868
28100,"Kankakee, IL (Metropolitan Statistical Area)",5801776
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",127199676
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",14672226
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",17034623
28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area) *",11980090
28740,"Kingston, NY (Metropolitan Statistical Area)",6760400
28940,"Knoxville, TN (Metropolitan Statistical Area)",40413374
29020,"Kokomo, IN (Metropolitan Statistical Area)",3844421
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",7378999
29180,"Lafayette, LA (Metropolitan Statistical Area)",20256873
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",10558805
29340,"Lake Charles, LA (Metropolitan Statistical Area)",16643412
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",5095638
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",24742403
29540,"Lancaster, PA (Metropolitan Statistical Area)",27197306
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",23535380
29700,"Laredo, TX (Metropolitan Statistical Area)",12691606
29740,"Las Cruces, NM (Metropolitan Statistical Area)",6937711
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",112654167
29940,"Lawrence, KS (Metropolitan Statistical Area)",4578983
30020,"Lawton, OK (Metropolitan Statistical Area)",4691982
30140,"Lebanon, PA (Metropolitan Statistical Area)",5644941
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",2529565
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",4349255
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",27413157
30620,"Lima, OH (Metropolitan Statistical Area)",7558271
30700,"Lincoln, NE (Metropolitan Statistical Area)",18205476
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",34095491
30860,"Logan, UT-ID (Metropolitan Statistical Area)",5642693
30980,"Longview, TX (Metropolitan Statistical Area)",15312447
31020,"Longview, WA (Metropolitan Statistical Area)",4643140
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",930862772
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",66143538
31180,"Lubbock, TX (Metropolitan Statistical Area)",13121024
31340,"Lynchburg, VA (Metropolitan Statistical Area) *",9562791
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",9788935
31460,"Madera, CA (Metropolitan Statistical Area)",6151796
31540,"Madison, WI (Metropolitan Statistical Area)",46147565
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",25148379
31740,"Manhattan, KS (Metropolitan Statistical Area)",6167065
31860,"Mankato, MN (Metropolitan Statistical Area)",5259595
31900,"Mansfield, OH (Metropolitan Statistical Area)",4253558
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",19933787
32780,"Medford, OR (Metropolitan Statistical Area)",8375684
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",67782001
32900,"Merced, CA (Metropolitan Statistical Area)",9095228
33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",324371211
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",3826478
33220,"Midland, MI (Metropolitan Statistical Area)",4778868
33260,"Midland, TX (Metropolitan Statistical Area)",42692344
33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",92517813
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",246060796
33540,"Missoula, MT (Metropolitan Statistical Area)",5068750
33660,"Mobile, AL (Metropolitan Statistical Area)",19433982
33700,"Modesto, CA (Metropolitan Statistical Area)",21574356
33740,"Monroe, LA (Metropolitan Statistical Area)",7509906
33780,"Monroe, MI (Metropolitan Statistical Area)",5423176
33860,"Montgomery, AL (Metropolitan Statistical Area)",16347759
34060,"Morgantown, WV (Metropolitan Statistical Area)",6870459
34100,"Morristown, TN (Metropolitan Statistical Area)",4666608
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",7036152
34620,"Muncie, IN (Metropolitan Statistical Area)",3677599
34740,"Muskegon, MI (Metropolitan Statistical Area)",5699057
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",16426683
34900,"Napa, CA (Metropolitan Statistical Area)",9986808
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)",17848807
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",124739883
35100,"New Bern, NC (Metropolitan Statistical Area)",5022091
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",46950985
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",76034914
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",1585493901
35660,"Niles, MI (Metropolitan Statistical Area)",6791312
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",33623629
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",17521571
36100,"Ocala, FL (Metropolitan Statistical Area)",9379119
36140,"Ocean City, NJ (Metropolitan Statistical Area)",4981457
36220,"Odessa, TX (Metropolitan Statistical Area)",13456927
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",27189115
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",81979808
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",12478593
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",59676942
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",130108904
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",9775936
36980,"Owensboro, KY (Metropolitan Statistical Area)",5343843
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",47847053
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",24351667
37460,"Panama City, FL (Metropolitan Statistical Area)",7712710
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",3187973
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",18667263
37900,"Peoria, IL (Metropolitan Statistical Area)",19456308
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",397486185
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",242939171
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",3105444
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",143056855
38340,"Pittsfield, MA (Metropolitan Statistical Area)",6291201
38540,"Pocatello, ID (Metropolitan Statistical Area)",2993269
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",29816430
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",153193600
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",15820394
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",30929901
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",6735652
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",77574496
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",27512658
39380,"Pueblo, CO (Metropolitan Statistical Area)",5851377
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",5112262
39540,"Racine, WI (Metropolitan Statistical Area)",7330374
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",85781048
39660,"Rapid City, SD (Metropolitan Statistical Area)",5783201
39740,"Reading, PA (Metropolitan Statistical Area)",18780455
39820,"Redding, CA (Metropolitan Statistical Area)",7582776
39900,"Reno, NV (Metropolitan Statistical Area)",26247651
40060,"Richmond, VA (Metropolitan Statistical Area) *",78896792
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",163951956
40220,"Roanoke, VA (Metropolitan Statistical Area) *",14568847
40340,"Rochester, MN (Metropolitan Statistical Area)",13033699
40380,"Rochester, NY (Metropolitan Statistical Area)",57478797
40420,"Rockford, IL (Metropolitan Statistical Area)",14540100
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",5782794
40660,"Rome, GA (Metropolitan Statistical Area)",3674465
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",126454816
40980,"Saginaw, MI (Metropolitan Statistical Area)",7745002
41060,"St. Cloud, MN (Metropolitan Statistical Area)",9842096
41100,"St. George, UT (Metropolitan Statistical Area)",6042394
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",5505152
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",155220515
41420,"Salem, OR (Metropolitan Statistical Area)",16624130
41500,"Salinas, CA (Metropolitan Statistical Area)",26427441
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",20156637
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",89432632
41660,"San Angelo, TX (Metropolitan Statistical Area)",8278926
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",117688706
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",213886409
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",534563964
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",324594517
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",15840649
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",14127589
42140,"Santa Fe, NM (Metropolitan Statistical Area)",6240287
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",27069375
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",27622393
42340,"Savannah, GA (Metropolitan Statistical Area)",19804193
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",25221005
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",375997193
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",6232940
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",2416158
43100,"Sheboygan, WI (Metropolitan Statistical Area)",6459342
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",4761088
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",21390399
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",4309976
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",7629171
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",18681077
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",14150611
43900,"Spartanburg, SC (Metropolitan Statistical Area)",14340935
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",24687464
44100,"Springfield, IL (Metropolitan Statistical Area)",10577359
44140,"Springfield, MA (Metropolitan Statistical Area)",30417786
44180,"Springfield, MO (Metropolitan Statistical Area)",18661342
44220,"Springfield, OH (Metropolitan Statistical Area)",4195038
44300,"State College, PA (Metropolitan Statistical Area)",8099521
44420,"Staunton, VA (Metropolitan Statistical Area) *",4712890
44700,"Stockton, CA (Metropolitan Statistical Area)",28576397
44940,"Sumter, SC (Metropolitan Statistical Area)",4338845
45060,"Syracuse, NY (Metropolitan Statistical Area)",37177312
45220,"Tallahassee, FL (Metropolitan Statistical Area)",15725332
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",146964582
45460,"Terre Haute, IN (Metropolitan Statistical Area)",6916972
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",4906352
45540,"The Villages, FL (Metropolitan Statistical Area)",3724600
45780,"Toledo, OH (Metropolitan Statistical Area)",34825955
45820,"Topeka, KS (Metropolitan Statistical Area)",10543058
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",33158897
46060,"Tucson, AZ (Metropolitan Statistical Area)",40383869
46140,"Tulsa, OK (Metropolitan Statistical Area)",54652881
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",11257537
46300,"Twin Falls, ID (Metropolitan Statistical Area)",4802117
46340,"Tyler, TX (Metropolitan Statistical Area)",10850746
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",58463852
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",12013166
46660,"Valdosta, GA (Metropolitan Statistical Area)",5074340
46700,"Vallejo, CA (Metropolitan Statistical Area)",25816118
47020,"Victoria, TX (Metropolitan Statistical Area)",4420986
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",5889440
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",85009857
47300,"Visalia, CA (Metropolitan Statistical Area)",17686797
47380,"Waco, TX (Metropolitan Statistical Area)",12197984
47460,"Walla Walla, WA (Metropolitan Statistical Area)",3255430
47580,"Warner Robins, GA (Metropolitan Statistical Area)",7212500
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",499119824
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",8551061
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",5744084
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",9386197
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",5484465
48300,"Wenatchee, WA (Metropolitan Statistical Area)",5838151
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",10002692
48620,"Wichita, KS (Metropolitan Statistical Area)",33667804
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",6070366
48700,"Williamsport, PA (Metropolitan Statistical Area)",5855615
48900,"Wilmington, NC (Metropolitan Statistical Area)",13643716
49020,"Winchester, VA-WV (Metropolitan Statistical Area) *",6447046
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",31160282
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",44528153
49420,"Yakima, WA (Metropolitan Statistical Area)",10091930
49620,"York-Hanover, PA (Metropolitan Statistical Area)",19452119
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",19374675
49700,"Yuba City, CA (Metropolitan Statistical Area)",6355821
49740,"Yuma, AZ (Metropolitan Statistical Area)",7460962

Legend/Footnotes
"* Broomfield County, CO, was created from parts of Adams, Boulder, Jefferson, and Weld counties effective November 15, 2001. Estimates for Broomfield county begin with 2002."
"* Virginia combination areas consist of one or two independent cities with 1980 populations of less than 100,000 combined with an adjacent county. The county name appears first, followed by the city name(s). Separate estimates for the jurisdictions making up the combination area are not available. Bedford County, VA includes the independent city of Bedford for all years."
"  Metropolitan Areas are defined (geographically delineated) by the Office of Management and Budget (OMB) bulletin no. 20-01 issued March 6, 2020."
"  Last updated: December 8, 2022 -- new statistics for 2021, revised statistics for 2017-2020."
